노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
0010,경부선,5.9000,35.291055536,129.092833604,390386.174418,301394.880510
0010,경부선,6.0000,35.291513860,129.091887186,390298.992133,301443.923441
0010,경부선,6.1000,35.292021249,129.090978817,390215.157786,301498.485045
0010,경부선,6.2000,35.292577118,129.090113682,390135.144583,301558.510261
0010,경부선,6.3000,35.293179000,129.089295622,390059.307839,301623.732410
0010,경부선,6.4000,35.293823168,129.088526905,389987.862508,301693.742341
0010,경부선,6.5000,35.294495130,129.087794246,389919.633939,301766.906132
0010,경부선,6.6000,35.295176050,129.087073930,389852.508490,301841.088165
0010,경부선,6.7000,35.295857199,129.086353929,389785.412171,301915.296696
0010,경부선,6.8000,35.296538344,129.085633917,389718.315998,301989.505181
0010,경부선,6.9000,35.297219486,129.084913894,389651.219916,302063.713768
0010,경부선,7.0000,35.297900624,129.084193856,389584.123580,302137.922349
0010,경부선,7.1000,35.298581758,129.083473808,389517.027390,302212.130884
0010,경부선,7.2000,35.299262887,129.082753747,389449.931145,302286.339369
0010,경부선,7.3000,35.299944012,129.082033675,389382.834995,302360.547856
0010,경부선,7.4000,35.300625134,129.081313591,389315.738837,302434.756442
0010,경부선,7.5000,35.301306252,129.080593494,389248.642576,302508.964977
0010,경부선,7.6000,35.301987366,129.079873385,389181.546310,302583.173512
0010,경부선,7.7000,35.302668477,129.079153265,389114.450136,302657.382149
0010,경부선,7.8000,35.303349582,129.078433133,389047.353911,302731.590637
0010,경부선,7.9000,35.304030684,129.077712989,388980.257779,302805.799176
0010,경부선,8.0000,35.304711784,129.076992835,388913.161738,302880.007917
0010,경부선,8.1000,35.305392881,129.076272670,388846.065839,302954.216760
0010,경부선,8.2000,35.306073972,129.075552490,388778.969741,303028.425401
0010,경부선,8.3000,35.306755060,129.074832300,388711.873735,303102.634145
0010,경부선,8.4000,35.307436144,129.074112098,388644.777675,303176.842887
0010,경부선,8.5000,35.308117224,129.073391884,388577.681760,303251.051584
0010,경부선,8.6000,35.308798300,129.072671658,388510.585739,303325.260378
0010,경부선,8.7000,35.309479372,129.071951417,388443.489517,303399.469020
0010,경부선,8.8000,35.310160439,129.071231166,388376.393442,303473.677616
0010,경부선,8.9000,35.310841501,129.070510903,388309.297312,303547.886162
0010,경부선,9.0000,35.311522559,129.069790626,388242.201130,303622.094658
0010,경부선,9.1000,35.312203615,129.069070339,388175.105039,303696.303306
0010,경부선,9.2000,35.312880979,129.068344928,388107.552482,303770.093039
0010,경부선,9.3000,35.313535878,129.067589497,388037.322528,303841.333269
0010,경부선,9.4000,35.314165231,129.066802384,387964.271112,303909.679085
0010,경부선,9.5000,35.314785855,129.066004930,387890.300336,303977.037161
0010,경부선,9.6000,35.315406474,129.065207463,387816.329524,304044.395253
0010,경부선,9.7000,35.316027091,129.064409982,387742.358524,304111.753555
0010,경부선,9.8000,35.316647700,129.063612490,387668.387691,304179.111678
0010,경부선,9.9000,35.317268304,129.062814985,387594.416775,304246.469667
0010,경부선,10.0000,35.317888904,129.062017468,387520.445871,304313.827821
0010,경부선,10.1000,35.318508853,129.061220767,387446.551725,304381.115820
0010,경부선,10.2000,35.319123155,129.060417790,387372.100973,304447.765862
0010,경부선,10.3000,35.319741148,129.059622441,387298.336560,304514.840452
0010,경부선,10.4000,35.320352917,129.058817989,387223.759648,304581.207819
0010,경부선,10.5000,35.320967768,129.058014052,387149.223653,304647.918669
0010,경부선,10.6000,35.321589029,129.057218972,387075.479375,304715.358193
0010,경부선,10.7000,35.322222664,129.056436988,387002.898885,304784.196160
0010,경부선,10.8000,35.322847950,129.055647649,386929.669729,304852.094200
0010,경부선,10.9000,35.323406376,129.054795502,386850.883378,304912.454942
0010,경부선,11.0000,35.323882680,129.053869409,386765.561983,304963.563694
0010,경부선,11.1000,35.324283873,129.052890089,386675.573478,305006.237796
0010,경부선,11.2000,35.324615404,129.051871250,386582.152028,305041.107935
0010,경부선,11.3000,35.324943912,129.050849055,386488.433026,305075.637265
0010,경부선,11.4000,35.325263847,129.049820946,386394.196598,305109.204985
0010,경부선,11.5000,35.325609632,129.048805115,386301.018234,305145.665379
0010,경부선,11.6000,35.326012908,129.047822101,386210.693298,305188.568241
0010,경부선,11.7000,35.326521431,129.046913495,386126.894788,305243.291025
0010,경부선,11.8000,35.327131985,129.046106583,386052.111775,305309.528123
0010,경부선,11.9000,35.327828822,129.045412636,385987.405379,305385.552704
0010,경부선,12.0000,35.328585338,129.044817061,385931.509299,305468.385012
0010,경부선,12.1000,35.329359646,129.044256314,385878.740850,305553.257353
0010,경부선,12.2000,35.330137449,129.043702796,385826.622608,305638.531480
0010,경부선,12.3000,35.330913967,129.043146595,385774.264380,305723.658153
0010,경부선,12.4000,35.331690097,129.042589603,385721.836032,305808.740645
0010,경부선,12.5000,35.332469786,129.042040055,385670.077374,305894.232298
0010,경부선,12.6000,35.333246916,129.041485134,385617.836884,305979.430185
0010,경부선,12.7000,35.334025456,129.040933130,385565.859409,306064.790181
0010,경부선,12.8000,35.334815632,129.040406956,385516.205075,306151.490120
0010,경부선,12.9000,35.335649514,129.039996187,385476.945840,306243.256653
0010,경부선,13.0000,35.336526511,129.039753170,385452.842832,306340.121940
0010,경부선,13.1000,35.337424179,129.039694536,385445.459230,306439.626501
0010,경부선,13.2000,35.338317929,129.039817302,385454.579273,306539.036111
0010,경부선,13.3000,35.339186596,129.040102833,385478.556527,306635.967226
0010,경부선,13.4000,35.340016199,129.040528475,385515.362471,306728.826062
0010,경부선,13.5000,35.340804157,129.041059699,385561.863204,306817.261630
0010,경부선,13.6000,35.341586720,129.041603158,385609.487752,306905.121764
0010,경부선,13.7000,35.342363404,129.042159088,385658.258692,306992.353044
0010,경부선,13.8000,35.343144336,129.042706055,385706.204057,307080.039428
0010,경부선,13.9000,35.343919025,129.043266074,385755.349374,307167.057681
0010,경부선,14.0000,35.344693168,129.043827283,385804.603118,307254.017906
0010,경부선,14.1000,35.345457022,129.044381484,385853.242285,307339.823549
0010,경부선,14.2000,35.346224248,129.044928723,385901.239785,307425.990621
0010,경부선,14.3000,35.347010496,129.045432913,385945.278681,307514.187990
0010,경부선,14.4000,35.347849019,129.045788254,385975.663465,307607.906992
0010,경부선,14.5000,35.348723945,129.045970783,385990.252218,307705.340953
0010,경부선,14.6000,35.349624170,129.045981930,385989.200841,307805.260405
0010,경부선,14.7000,35.350523545,129.045913620,385980.927513,307904.936150
0010,경부선,14.8000,35.351422753,129.045841889,385972.343605,308004.587099
0010,경부선,14.9000,35.352321963,129.045770155,385963.759547,308104.238089
0010,경부선,15.0000,35.353221170,129.045698421,385955.175541,308203.888924
0010,경부선,15.1000,35.354120380,129.045626683,385946.591281,308303.539996
0010,경부선,15.2000,35.355019589,129.045554946,385938.007172,308403.190964
0010,경부선,15.3000,35.355918797,129.045483206,385929.422963,308502.841925
0010,경부선,15.4000,35.356818004,129.045411467,385920.838905,308602.492782
0010,경부선,15.5000,35.357717212,129.045339726,385912.254746,308702.143680
0010,경부선,15.6000,35.358616420,129.045267983,385903.670537,308801.794619
0010,경부선,15.7000,35.359515688,129.045197402,385895.191955,308901.454437
0010,경부선,15.8000,35.360416267,129.045168575,385890.506058,309001.338125
0010,경부선,15.9000,35.361315037,129.045240859,385895.015792,309101.211149
0010,경부선,16.0000,35.362203455,129.045422107,385909.454226,309200.140081
0010,경부선,16.1000,35.363072725,129.045710410,385933.667826,309297.145393
0010,경부선,16.2000,35.363924998,129.046067589,385964.180695,309392.394042
0010,경부선,16.3000,35.364774884,129.046433257,385995.469987,309487.393930
0010,경부선,16.4000,35.365624763,129.046798949,386026.760700,309582.393316
0010,경부선,16.5000,35.366474641,129.047164651,386058.051626,309677.392721
0010,경부선,16.6000,35.367324518,129.047530359,386089.342318,309772.392086
0010,경부선,16.7000,35.368174393,129.047896077,386120.633274,309867.391472
0010,경부선,16.8000,35.369024266,129.048261803,386151.924145,309962.390820
0010,경부선,16.9000,35.369874124,129.048627585,386183.219397,310057.388735
0010,경부선,17.0000,35.370723870,129.048993758,386214.549755,310152.375032
0010,경부선,17.1000,35.371574116,129.049358177,386245.718800,310247.413793
0010,경부선,17.2000,35.372428979,129.049706019,386275.369787,310342.933684
0010,경부선,17.3000,35.373290527,129.050028315,386302.682756,310439.147534
0010,경부선,17.4000,35.374158576,129.050323535,386327.519208,310536.031975
0010,경부선,17.5000,35.375030229,129.050602592,386350.877668,310633.285889
0010,경부선,17.6000,35.375902119,129.050880547,386374.134829,310730.564211
0010,경부선,17.7000,35.376774011,129.051158509,386397.392098,310827.842788
0010,경부선,17.8000,35.377645900,129.051436476,386420.649235,310925.121216
0010,경부선,17.9000,35.378517789,129.051714451,386443.906434,311022.399699
0010,경부선,18.0000,35.379389677,129.051992433,386467.163747,311119.678188
0010,경부선,18.1000,35.380261563,129.052270421,386490.420976,311216.956580
0010,경부선,18.2000,35.381133449,129.052548415,386513.678215,311314.235124
0010,경부선,18.3000,35.382004666,129.052829465,386537.214158,311411.445213
0010,경부선,18.4000,35.382873600,129.053120908,386561.699218,311508.421710
0010,경부선,18.5000,35.383737889,129.053432258,386588.003578,311604.920320
0010,경부선,18.6000,35.384597840,129.053761005,386615.898316,311700.970519
0010,경부선,18.7000,35.385453189,129.054107168,386645.385589,311796.543105
0010,경부선,18.8000,35.386303704,129.054470653,386676.457570,311891.611994
0010,경부선,18.9000,35.387151233,129.054844442,386708.472031,311986.369179
0010,경부선,19.0000,35.387998144,129.055220340,386740.678846,312081.061905
0010,경부선,19.1000,35.388845055,129.055596246,386772.885606,312175.754757
0010,경부선,19.2000,35.389693220,129.055967859,386804.698644,312270.578794
0010,경부선,19.3000,35.390552146,129.056300304,386832.926782,312366.523284
0010,경부선,19.4000,35.391422221,129.056586216,386856.900099,312463.617090
0010,경부선,19.5000,35.392301968,129.056823980,386876.475250,312561.693295
0010,경부선,19.6000,35.393189516,129.057013627,386891.659526,312660.544314
0010,경부선,19.7000,35.394081040,129.057173766,386904.152895,312759.780798
0010,경부선,19.8000,35.394972651,129.057333198,386916.581376,312859.025706
0010,경부선,19.9000,35.395864261,129.057492634,386929.009996,312958.270465
0010,경부선,20.0000,35.396755870,129.057652073,386941.438401,313057.515267
0010,경부선,20.1000,35.397647685,129.057811554,386953.869902,313156.783006
0010,경부선,20.2000,35.398539501,129.057971039,386966.301337,313256.050839
0010,경부선,20.3000,35.399431316,129.058130528,386978.732756,313355.318719
0010,경부선,20.4000,35.400323130,129.058290020,386991.164114,313454.586397
0010,경부선,20.5000,35.401214945,129.058449518,387003.595601,313553.854372
0010,경부선,20.6000,35.402106759,129.058609016,387016.026776,313653.122238
0010,경부선,20.7000,35.402998572,129.058768517,387028.457839,313752.390000
0010,경부선,20.8000,35.403890385,129.058928024,387040.889083,313851.657911
0010,경부선,20.9000,35.404779556,129.059107661,387055.155085,313950.670665
0010,경부선,21.0000,35.405661207,129.059335921,387073.855626,314048.941056
0010,경부선,21.1000,35.406533572,129.059612270,387096.946185,314146.272046
0010,경부선,21.2000,35.407394934,129.059936090,387124.374460,314242.472057
0010,경부선,21.3000,35.408242144,129.060311203,387156.494912,314337.198745
0010,경부선,21.4000,35.409081949,129.060710898,387190.865035,314431.150488
0010,경부선,21.5000,35.409922763,129.061107487,387224.949949,314525.208369
0010,경부선,21.6000,35.410763573,129.061504086,387259.034879,314619.266109
0010,경부선,21.7000,35.411604382,129.061900694,387293.119873,314713.323858
0010,경부선,21.8000,35.412445188,129.062297309,387327.204734,314807.381463
0010,경부선,21.9000,35.413285994,129.062693933,387361.289604,314901.439275
0010,경부선,22.0000,35.414126796,129.063090568,387395.374690,314995.496950
0010,경부선,22.1000,35.414967600,129.063487209,387429.459486,315089.554825
0010,경부선,22.2000,35.415808400,129.063883858,387463.544299,315183.612559
0010,경부선,22.3000,35.416649198,129.064280515,387497.629025,315277.670299
0010,경부선,22.4000,35.417489995,129.064677180,387531.713765,315371.728047
0010,경부선,22.5000,35.418334711,129.065061072,387564.628180,315466.196545
0010,경부선,22.6000,35.419190220,129.065407385,387594.103216,315561.791677
0010,경부선,22.7000,35.420056151,129.065712627,387619.822564,315658.465530
0010,경부선,22.8000,35.420931118,129.065976593,387641.770871,315756.063832
0010,경부선,22.9000,35.421813669,129.066199693,387659.988874,315854.426155
0010,경부선,23.0000,35.422702421,129.066382477,387674.529848,315953.400079
0010,경부선,23.1000,35.423593542,129.066547648,387687.465071,316052.603529
0010,경부선,23.2000,35.424484662,129.066712826,387700.400469,316151.806932
0010,경부선,23.3000,35.425375782,129.066878006,387713.335739,316251.010382
0010,경부선,23.4000,35.426266901,129.067043190,387726.271032,316350.213832
0010,경부선,23.5000,35.427158019,129.067208380,387739.206402,316449.417134
0010,경부선,23.6000,35.428049138,129.067373572,387752.141693,316548.620583
0010,경부선,23.7000,35.428939041,129.067547964,387765.914979,316647.706756
0010,경부선,23.8000,35.429822945,129.067762829,387783.377878,316746.204084
0010,경부선,23.9000,35.430698758,129.068022526,387804.931088,316843.888833
0010,경부선,24.0000,35.431565036,129.068326252,387830.504835,316940.599256
0010,경부선,24.1000,35.432419937,129.068674800,387860.175389,317036.132582
0010,경부선,24.2000,35.433262562,129.069065436,387893.696288,317130.383748
0010,경부선,24.3000,35.434090826,129.069499511,387931.195125,317223.124147
0010,경부선,24.4000,35.434903660,129.069975139,387972.502842,317314.231460
0010,경부선,24.5000,35.435699905,129.070490979,388017.500495,317403.574649
0010,경부선,24.6000,35.436477391,129.071047930,388066.274424,317490.914653
0010,경부선,24.7000,35.437235221,129.071643937,388118.640166,317576.148044
0010,경부선,24.8000,35.437972644,129.072277025,388174.420049,317659.187852
0010,경부선,24.9000,35.438687771,129.072947263,388233.624702,317739.824693
0010,경부선,25.0000,35.439394389,129.073630953,388294.069677,317819.543264
0010,경부선,25.1000,35.440105478,129.074307637,388353.866962,317899.745155
0010,경부선,25.2000,35.440845893,129.074935161,388409.130175,317983.108105
0010,경부선,25.3000,35.441626065,129.075485986,388457.334314,318070.736918
0010,경부선,25.4000,35.442441468,129.075954363,388497.967733,318162.118417
0010,경부선,25.5000,35.443285346,129.076340139,388531.032669,318256.502394
0010,경부선,25.6000,35.444152349,129.076639798,388556.222488,318353.288300
0010,경부선,25.7000,35.445029474,129.076893244,388577.191314,318451.109336
0010,경부선,25.8000,35.445906599,129.077146695,388598.160046,318548.930393
0010,경부선,25.9000,35.446783722,129.077400151,388619.128735,318646.751423
0010,경부선,26.0000,35.447660845,129.077653614,388640.097530,318744.572479
0010,경부선,26.1000,35.448537966,129.077907083,388661.066284,318842.393360
0010,경부선,26.2000,35.449415272,129.078159601,388681.947780,318940.233107
0010,경부선,26.3000,35.450289138,129.078429108,388704.379376,319037.723729
0010,경부선,26.4000,35.451155435,129.078732922,388729.943342,319134.439983
0010,경부선,26.5000,35.452013048,129.079071596,388758.692323,319230.259319
0010,경부선,26.6000,35.452866499,129.079425740,388788.855142,319325.646460
0010,경부선,26.7000,35.453721963,129.079772581,388818.349347,319421.243193
0010,경부선,26.8000,35.454577831,129.080117898,388847.703445,319516.882080
0010,경부선,26.9000,35.455437224,129.080449920,388875.841532,319612.886746
0010,경부선,27.0000,35.456299624,129.080770024,388902.889707,319709.202403
0010,경부선,27.1000,35.457162774,129.081087157,388929.665692,319805.595722
0010,경부선,27.2000,35.458027581,129.081397444,388955.815605,319902.160037
0010,경부선,27.3000,35.458893082,129.081704858,388981.702392,319998.795892
0010,경부선,27.4000,35.459758584,129.082012278,389007.589035,320095.431975
0010,경부선,27.5000,35.460624083,129.082319706,389033.475839,320192.067945
0010,경부선,27.6000,35.461489583,129.082627140,389059.362502,320288.703996
0010,경부선,27.7000,35.462355080,129.082934582,389085.249225,320385.339932
0010,경부선,27.8000,35.463220576,129.083242030,389111.135907,320481.975949
0010,경부선,27.9000,35.464086073,129.083549483,389137.022447,320578.612046
0010,경부선,28.0000,35.464948675,129.083868619,389163.975701,320674.949525
0010,경부선,28.1000,35.465798942,129.084233773,389195.135150,320770.006365
0010,경부선,28.2000,35.466633689,129.084648989,389230.875148,320863.437077
0010,경부선,28.3000,35.467458758,129.085092428,389269.199275,320955.848123
0010,경부선,28.4000,35.468283461,129.085536900,389307.617177,321048.220826
0010,경부선,28.5000,35.469108163,129.085981381,389346.035021,321140.593462
0010,경부선,28.6000,35.469932862,129.086425869,389384.452704,321232.966176
0010,경부선,28.7000,35.470757868,129.086869511,389422.791956,321325.371422
0010,경부선,28.8000,35.471590611,129.087290784,389459.081451,321418.592480
0010,경부선,28.9000,35.472442334,129.087650431,389489.731242,321513.801835
0010,경부선,29.0000,35.473313057,129.087934031,389513.432206,321610.973639
0010,경부선,29.1000,35.474198055,129.088141491,389530.187173,321709.583478
0010,경부선,29.2000,35.475090423,129.088295957,389542.113654,321808.909415
0010,경부선,29.3000,35.475984205,129.088438006,389552.909331,321908.368455
0010,경부선,29.4000,35.476877993,129.088579983,389563.698143,322007.828075
0010,경부선,29.5000,35.477770895,129.088729908,389575.210177,322107.204687
0010,경부선,29.6000,35.478660445,129.088907068,389589.202006,322206.261705
0010,경부선,29.7000,35.479545935,129.089112380,389605.758281,322304.922381
0010,경부선,29.8000,35.480426736,129.089345901,389624.885728,322403.116851
0010,경부선,29.9000,35.481305279,129.089591949,389645.155126,322501.085036
0010,경부선,30.0000,35.482177025,129.089871149,389668.449078,322598.362667
0010,경부선,30.1000,35.483038045,129.090196894,389695.992492,322694.539601
0010,경부선,30.2000,35.483898392,129.090525333,389723.781319,322790.647140
0010,경부선,30.3000,35.484758850,129.090853340,389751.529994,322886.766229
0010,경부선,30.4000,35.485623749,129.091163288,389777.628415,322983.343582
0010,경부선,30.5000,35.486494787,129.091446374,389801.273657,323080.550644
0010,경부선,30.6000,35.487371450,129.091702169,389822.428035,323178.329569
0010,경부선,30.7000,35.488251128,129.091942165,389842.140772,323276.412659
0010,경부선,30.8000,35.489130803,129.092182168,389861.853692,323374.495563
0010,경부선,30.9000,35.490010479,129.092422176,389881.566538,323472.578673
0010,경부선,31.0000,35.490890154,129.092662191,389901.279514,323570.661744
0010,경부선,31.1000,35.491769846,129.092902113,389920.983472,323668.746565
0010,경부선,31.2000,35.492649541,129.093142016,389940.685110,323766.831840
0010,경부선,31.3000,35.493529236,129.093381924,389960.386729,323864.917074
0010,경부선,31.4000,35.494408931,129.093621838,389980.088425,323963.002466
0010,경부선,31.5000,35.495288517,129.093862343,389999.843400,324061.076954
0010,경부선,31.6000,35.496164429,129.094121887,390021.334495,324158.780530
0010,경부선,31.7000,35.497032519,129.094418184,390046.178786,324255.687005
0010,경부선,31.8000,35.497892130,129.094749370,390074.208697,324351.719782
0010,경부선,31.9000,35.498741727,129.095117134,390105.581104,324446.712025
0010,경부선,32.0000,35.499586076,129.095502729,390138.583195,324541.156251
0010,경부선,32.1000,35.500430103,129.095889380,390171.681151,324635.567118
0010,경부선,32.2000,35.501274191,129.096275837,390204.760577,324729.984419
0010,경부선,32.3000,35.502119517,129.096658218,390237.466375,324824.531483
0010,경부선,32.4000,35.502966871,129.097033829,390269.552299,324919.290581
0010,경부선,32.5000,35.503816579,129.097401405,390300.902806,325014.295663
0010,경부선,32.6000,35.504668250,129.097762130,390331.626262,325109.505459
0010,경부선,32.7000,35.505522085,129.098115120,390361.641904,325204.940634
0010,경부선,32.8000,35.506377958,129.098460653,390390.975425,325300.587746
0010,경부선,32.9000,35.507235650,129.098799381,390419.686415,325396.423766
0010,경부선,33.0000,35.508093455,129.099137694,390448.358734,325492.271520
0010,경부선,33.1000,35.508951258,129.099476011,390477.030859,325588.119241
0010,경부선,33.2000,35.509809059,129.099814339,390505.703139,325683.966935
0010,경부선,33.3000,35.510666860,129.100152673,390534.375373,325779.814698
0010,경부선,33.4000,35.511524658,129.100491015,390563.047563,325875.662381
0010,경부선,33.5000,35.512382474,129.100829291,390591.713147,325971.511975
0010,경부선,33.6000,35.513240294,129.101167559,390620.377231,326067.362151
0010,경부선,33.7000,35.514098114,129.101505834,390649.041217,326163.212444
0010,경부선,33.8000,35.514955930,129.101844115,390677.705065,326259.062457
0010,경부선,33.9000,35.515813747,129.102182402,390706.368861,326354.912786
0010,경부선,34.0000,35.516671562,129.102520699,390735.032763,326450.763037
0010,경부선,34.1000,35.517529376,129.102859002,390763.696622,326546.613209
0010,경부선,34.2000,35.518387189,129.103197312,390792.360284,326642.463494
0010,경부선,34.3000,35.519244999,129.103535629,390821.024054,326738.313555
0010,경부선,34.4000,35.520102810,129.103873957,390849.687973,326834.163885
0010,경부선,34.5000,35.520960857,129.104211371,390878.267812,326930.038848
0010,경부선,34.6000,35.521827393,129.104514181,390903.687343,327026.788846
0010,경부선,34.7000,35.522705194,129.104763780,390924.252050,327124.686095
0010,경부선,34.8000,35.523592137,129.104959134,390939.873349,327223.492791
0010,경부선,34.9000,35.524482817,129.105127548,390953.041293,327322.662128
0010,경부선,35.0000,35.525366227,129.105345541,390970.723837,327421.120697
0010,경부선,35.1000,35.526239650,129.105617147,390993.293420,327518.574954
0010,경부선,35.2000,35.527100919,129.105941686,391020.693306,327614.783146
0010,경부선,35.3000,35.527947774,129.106318743,391052.891013,327709.493796
0010,경부선,35.4000,35.528778204,129.106746984,391089.770173,327802.481000
0010,경부선,35.5000,35.529590151,129.107225350,391131.239456,327893.514399
0010,경부선,35.6000,35.530381429,129.107753011,391177.228790,327982.350029
0010,경부선,35.7000,35.531158221,129.108312184,391226.110063,328069.639617
0010,경부선,35.8000,35.531934793,129.108871824,391275.033179,328156.905876
0010,경부선,35.9000,35.532711298,129.109431605,391323.968375,328244.165361
0010,경부선,36.0000,35.533487800,129.109991403,391372.904013,328331.424757
0010,경부선,36.1000,35.534264688,129.110550398,391421.764859,328418.725848
0010,경부선,36.2000,35.535041694,129.111109153,391470.602731,328506.039921
0010,경부선,36.3000,35.535818614,129.111668090,391519.456262,328593.345065
0010,경부선,36.4000,35.536595245,129.112227637,391568.364777,328680.619586
0010,경부선,36.5000,35.537371707,129.112787538,391617.304862,328767.876406
0010,경부선,36.6000,35.538148166,129.113347451,391666.244988,328855.133228
0010,경부선,36.7000,35.538924621,129.113907375,391715.185057,328942.390051
0010,경부선,36.8000,35.539701074,129.114467307,391764.124968,329029.646871
0010,경부선,36.9000,35.540477523,129.115027250,391813.064823,329116.903643
0010,경부선,37.0000,35.541253971,129.115587207,391862.004864,329204.160618
0010,경부선,37.1000,35.542030416,129.116147173,391910.944848,329291.417544
0010,경부선,37.2000,35.542806856,129.116707150,391959.884778,329378.674321
0010,경부선,37.3000,35.543583294,129.117267139,392008.824696,329465.931248
0010,경부선,37.4000,35.544359728,129.117827138,392057.764609,329553.188028
0010,경부선,37.5000,35.545136160,129.118387148,392106.704510,329640.444958
0010,경부선,37.6000,35.545912590,129.118947168,392155.644353,329727.701888
0010,경부선,37.7000,35.546689017,129.119507198,392204.584036,329814.958915
0010,경부선,37.8000,35.547465441,129.120067238,392253.523660,329902.215992
0010,경부선,37.9000,35.548241862,129.120627291,392302.463425,329989.473024
0010,경부선,38.0000,35.549018280,129.121187353,392351.403033,330076.730054
0010,경부선,38.1000,35.549794699,129.121747414,392400.341577,330163.987557
0010,경부선,38.2000,35.550574812,129.122299657,392448.561188,330251.640010
0010,경부선,38.3000,35.551371828,129.122814232,392493.323191,330341.094969
0010,경부선,38.4000,35.552189940,129.123276704,392533.308519,330432.789491
0010,경부선,38.5000,35.553025817,129.123688880,392568.689039,330526.357375
0010,경부선,38.6000,35.553866316,129.124087065,392602.788932,330620.410953
0010,경부선,38.7000,35.554706814,129.124485258,392636.888678,330714.464681
0010,경부선,38.8000,35.555547309,129.124883460,392670.988485,330808.518167
0010,경부선,38.9000,35.556387803,129.125281671,392705.088294,330902.571806
0010,경부선,39.0000,35.557228295,129.125679890,392739.188109,330996.625449
0010,경부선,39.1000,35.558068878,129.126077824,392773.261008,331090.688816
0010,경부선,39.2000,35.558909483,129.126475692,392807.327045,331184.754614
0010,경부선,39.3000,35.559750087,129.126873569,392841.393237,331278.820419
0010,경부선,39.4000,35.560590689,129.127271453,392875.459186,331372.886271
0010,경부선,39.5000,35.561431290,129.127669348,392909.525289,331466.952180
0010,경부선,39.6000,35.562271888,129.128067249,392943.591250,331561.018040
0010,경부선,39.7000,35.563112486,129.128465158,392977.657067,331655.083950
0010,경부선,39.8000,35.563953082,129.128863076,393011.722938,331749.149914
0010,경부선,39.9000,35.564794628,129.129257939,393045.508763,331843.315450
0010,경부선,40.0000,35.565644732,129.129624137,393076.674027,331938.374674
0010,경부선,40.1000,35.566505097,129.129952508,393104.383857,332034.498572
0010,경부선,40.2000,35.567374606,129.130242617,393128.601757,332131.562289
0010,경부선,40.3000,35.568252217,129.130493566,393149.248847,332229.448425
0010,경부선,40.4000,35.569133550,129.130724371,393168.059900,332327.708160
0010,경부선,40.5000,35.570014956,129.130954774,393186.833883,332425.975307
0010,경부선,40.6000,35.570896361,129.131185181,393205.607715,332524.242298
0010,경부선,40.7000,35.572091297,129.131507688,393231.978322,332657.484719
0010,경부선,40.8000,35.572972708,129.131738110,393250.752215,332755.752719
0010,경부선,40.9000,35.573854119,129.131968536,393269.526066,332854.020736
0010,경부선,41.0000,35.574735530,129.132198967,393288.299876,332952.288769
0010,경부선,41.1000,35.575616939,129.132429404,393307.073644,333050.556819
0010,경부선,41.2000,35.576498349,129.132659845,393325.847370,333148.824885
0010,경부선,41.3000,35.577379757,129.132890292,393344.621055,333247.092967
0010,경부선,41.4000,35.578261165,129.133120743,393363.394698,333345.361066
0010,경부선,41.5000,35.579142573,129.133351200,393382.168299,333443.629181
0010,경부선,41.6000,35.580023980,129.133581662,393400.941858,333541.897312
0010,경부선,41.7000,35.580905386,129.133812129,393419.715376,333640.165460
0010,경부선,41.8000,35.581786792,129.134042601,393438.488852,333738.433624
0010,경부선,41.9000,35.582668197,129.134273078,393457.262287,333836.701805
0010,경부선,42.0000,35.583549601,129.134503560,393476.035680,333934.970001
0010,경부선,42.1000,35.584431005,129.134734047,393494.809031,334033.238215
0010,경부선,42.2000,35.585312409,129.134964539,393513.582341,334131.506444
0010,경부선,42.3000,35.586193811,129.135195037,393532.355609,334229.774690
0010,경부선,42.4000,35.587075214,129.135425539,393551.128835,334328.042952
0010,경부선,42.5000,35.587956615,129.135656047,393569.902020,334426.311231
0010,경부선,42.6000,35.588836262,129.135896145,393589.548326,334524.403698
0010,경부선,42.7000,35.589705926,129.136185429,393613.676835,334621.485214
0010,경부선,42.8000,35.590562693,129.136527571,393642.627206,334717.239504
0010,경부선,42.9000,35.591404420,129.136921716,393676.327081,334811.427238
0010,경부선,43.0000,35.592235577,129.137348454,393713.006087,334904.506378
0010,경부선,43.1000,35.593066547,129.137775746,393749.734840,334997.566041
0010,경부선,43.2000,35.593897516,129.138203046,393786.463560,335090.625735
0010,경부선,43.3000,35.594728483,129.138630355,393823.192247,335183.685460
0010,경부선,43.4000,35.595559449,129.139057673,393859.920901,335276.745215
0010,경부선,43.5000,35.596390413,129.139485000,393896.649523,335369.805000
0010,경부선,43.6000,35.597221375,129.139912336,393933.378112,335462.864816
0010,경부선,43.7000,35.598052335,129.140339680,393970.106668,335555.924662
0010,경부선,43.8000,35.598883294,129.140767034,394006.835191,335648.984539
0010,경부선,43.9000,35.599714251,129.141194396,394043.563682,335742.044446
0010,경부선,44.0000,35.600545207,129.141621767,394080.292139,335835.104383
0010,경부선,44.1000,35.601376161,129.142049147,394117.020564,335928.164351
0010,경부선,44.2000,35.602207113,129.142476536,394153.748956,336021.224350
0010,경부선,44.3000,35.603038064,129.142903934,394190.477316,336114.284379
0010,경부선,44.4000,35.603869012,129.143331340,394227.205642,336207.344438
0010,경부선,44.5000,35.604699960,129.143758756,394263.933936,336300.404528
