VDS 코드,,
VDS_ID,GRS80X좌표값,GRS80Y좌표값
0010VDS22100,396539.763835,359387.142979
0010VDS22200,396440.37101,359398.612724
0010VDS22300,396344.091657,359424.622491
0010VDS22400,396254.80799,359467.232659
0010VDS22500,396172.861033,359522.084165
0010VDS22600,396093.159888,359582.429319
0010VDS22700,396013.8468,359643.524231
0010VDS22710,395934.549769,359704.719182
0010VDS22720,395855.239853,359765.810866
0010VDS22800,395775.550363,359826.464764
0010VDS22900,395695.802464,359887.163119
0010VDS23000,395615.480561,359946.193039
0010VDS23010,395530.093578,359997.73717
0010VDS23020,395439.549799,360038.664725
0010VDS23050,395344.919428,360069.430592
0010VDS23350,395247.166227,360089.412322
0010VDS23400,395147.723423,360099.382451
0010VDS23500,395047.687746,360097.272907
0010VDS23600,394948.342045,360085.113294
0010VDS23610,394849.395049,360068.972003
0010VDS23620,394750.571453,360052.057553
0010VDS23700,394651.682364,360035.537079
0010VDS23800,394552.844687,360018.704726
0010VDS23900,394454.022365,360001.874989
0010VDS24000,394355.099274,359985.612254
0010VDS24100,394255.937569,359970.55427
0010VDS24200,394156.088494,359960.667939
0010VDS24300,394055.892104,359955.815272
0010VDS24400,393955.576107,359955.635518
0010VDS24500,393855.405506,359960.67014
0010VDS24600,393755.66656,359971.114029
0010VDS24700,393656.178072,359983.653593
0010VDS24800,393556.745248,359996.210283
0010VDS24900,393457.242718,360008.565244
0010VDS25000,393357.827246,360021.028611
0010VDS25100,393258.19005,360033.481325
0010VDS25200,393158.479689,360050.033428
0010VDS25300,393061.280625,360077.184242
0010VDS25310,392969.321652,360117.081529
0010VDS25320,392883.051315,360166.994329
0010VDS25400,392802.373042,360225.972062
0010VDS25500,392722.483311,360286.55578
0010VDS25600,392642.092925,360346.526361
0010VDS25610,392561.742594,360406.390497
0010VDS25700,392482.278368,360467.536487
0010VDS25800,392402.657575,360528.489122
0010VDS25810,392322.347687,360588.506856
0010VDS25900,392242.032863,360648.528279
0010VDS26000,392161.723795,360708.5454
0010VDS26100,392081.413743,360768.603715
0010VDS26200,392001.365569,360828.986051
0010VDS26300,391921.317483,360889.36832
0010VDS26320,391841.227484,360949.685961
0010VDS26330,391761.132722,361009.930784
0010VDS26350,391678.21065,361065.093959
0010VDS26400,391592.643906,361116.253042
0010VDS26500,391504.777598,361163.054766
0010VDS26600,391414.12604,361203.336487
0010VDS26700,391321.966702,361239.912407
0010VDS26750,391227.163341,361271.077482
0010VDS26800,391130.625709,361296.943824
0010VDS26900,391032.681657,361317.683024
0010VDS27000,390933.700515,361333.304826
0010VDS27100,390833.714729,361343.17681
0010VDS27150,390733.695159,361347.369559
0010VDS27200,390633.486465,361346.530917
0010VDS27300,390533.200621,361346.013662
0010VDS27310,390432.990586,361344.844489
0010VDS27320,390332.721442,361343.919068
0010VDS27400,390232.34859,361343.447296
0010VDS27500,390131.333954,361347.814855
0010VDS27601,390032.340582,361366.197341
0010VDS27610,389938.764521,361400.517101
0010VDS27620,389850.752979,361447.165329
0010VDS27630,389765.527174,361499.313883
0010VDS27700,389680.492737,361552.384069
0010VDS27710,389595.514743,361605.53024
0010VDS27720,389510.458756,361658.570409
0010VDS27730,389425.349592,361711.505925
0010VDS27801,389340.243155,361764.476468
0010VDS27810,389255.238113,361817.606306
0010VDS27900,389171.754674,361873.983518
0010VDS28000,389091.490818,361934.897232
0010VDS28201,389013.750386,361998.928411
0010VDS28300,388939.506927,362066.986669
0010VDS28400,388868.035147,362137.996772
0010VDS28500,388798.716124,362210.443943
0010VDS28600,388729.019538,362282.415877
0010VDS28700,388659.187503,362354.363499
0010VDS28800,388590.028521,362427.899183
0010VDS28900,388526.539531,362506.496121
0010VDS29000,388469.978905,362590.010201
0010VDS29010,388419.689054,362677.671007
0010VDS29020,388371.946807,362765.83513
0010VDS29100,388324.391887,362854.196571
0010VDS29200,388277.300029,362942.716974
0010VDS29301,388230.20776,363031.23815
0010VDS29310,388184.512167,363120.966618
0010VDS29320,388141.228154,363211.390912
0010VDS29400,388100.268063,363303.218846
0010VDS29500,388062.230086,363396.195286
0010VDS29600,388025.539974,363489.365636
0010VDS29610,387990.364646,363583.727203
0010VDS29611,387952.831117,363676.25851
0010VDS29620,387917.589101,363770.125868
0010VDS29650,387882.973118,363864.202766
0010VDS29800,387859.183875,363962.719178
0010VDS29900,387845.527871,364061.908041
0010VDS30000,387825.360382,364159.612015
0010VDS30100,387780.410454,364250.16259
0010VDS30110,387718.422405,364330.265343
0010VDS30120,387652.78437,364406.157223
0010VDS30200,387586.867174,364481.644408
0010VDS30300,387520.887252,364557.145408
0010VDS30400,387454.908198,364632.645415
0010VDS30450,387388.78561,364708.031813
0010VDS30500,387322.622046,364783.369117
0010VDS30600,387256.464331,364858.699762
0010VDS30650,387190.161617,364933.968255
0010VDS30700,387118.178548,365003.780077
0010VDS30800,387040.220828,365066.77767
0010VDS30900,386958.022613,365124.138034
0010VDS30920,386875.754817,365181.483893
0010VDS30930,386794.466918,365240.455398
0010VDS31000,386716.370211,365303.665443
0010VDS31010,386641.128448,365370.094659
0010VDS31201,386567.011627,365437.606229
0010VDS31210,386492.780759,365504.933149
0010VDS31220,386421.079112,365574.54215
0010VDS31301,386353.911058,365648.976091
0010VDS31400,386280.468749,365717.619258
0010VDS31501,386203.852641,365782.792261
0010VDS31650,386123.677429,365842.49942
0010VDS31700,386056.7741,365916.308468
0010VDS32000,385999.71795,365998.643115
0010VDS32151,385947.031762,366084.002807
0010VDS32251,385896.780609,366170.854811
0010VDS32351,385849.110648,366258.932946
0010VDS32400,385798.973248,366345.818158
0010VDS32500,385748.154804,366432.240425
0010VDS32501,385697.042673,366518.468154
0010VDS32502,385645.897737,366604.598845
0010VDS32503,385594.965062,366690.884995
0100VDE00100,385544.214559,366777.300577
0100VDE00200,385491.164207,366863.717522
0100VDE00300,385428.95996,366943.886733
0100VDE00450,385361.226324,367018.605149
0100VDE00750,385292.198765,367091.505906
0100VDE00900,385223.12536,367164.188017
0100VDE01100,385154.125985,367236.862976
0100VDE01300,385085.804699,367310.124127
0100VDE01500,385017.023967,367383.261104
0100VDE01600,384947.867003,367455.868581
0100VDE01800,384877.846301,367527.833362
0100VDE02000,384800.156081,367592.59641
0100VDE02200,384712.375747,367643.00041
0100VDE02400,384618.958096,367680.487616
0100VDE02600,384524.29589,367713.656564
0100VDE02651,384429.487679,367746.272549
0100VDE02800,384335.026395,367779.875576
0100VDE03000,384240.229377,367812.456644
0100VDE03100,384145.367314,367844.914536
0100VDE03300,384050.578484,367877.616516
0100VDE03500,383955.845873,367910.491663
0100VDE03700,383861.173489,367943.538597
0100VDE03950,383766.360069,367975.745682
0100VDE04100,383670.902482,368003.788089
0100VDE04300,383572.628034,368017.873254
0100VDE04500,383473.695735,368015.507551
0100VDE04700,383376.28807,367996.474947
0100VDE04900,383279.122414,367971.454352
0100VDE05100,383181.921249,367946.371296
0100VDE05300,383081.670649,367928.078686
0100VDE05500,382979.345914,367928.965618
0100VDE05700,382879.909609,367951.17327
0100VDE05900,382786.267743,367990.058936
0100VDE06000,382696.11384,368034.067639
0100VDE06100,382606.264814,368078.598427
0100VDE06200,382516.569561,368123.339267
0100VDE06400,382427.144516,368168.596411
0100VDE06470,382337.114226,368212.705246
0100VDE06471,382247.081985,368256.799053
0100VDE06550,382157.197465,368301.200081
0100VDE06600,382067.604347,368346.198385
0100VDE06620,381978.451166,368392.009904
0100VDE06670,381891.716908,368441.798398
0100VDE06700,381810.096206,368499.430172
0100VDE06800,381737.21573,368567.506387
0100VDE06900,381676.54641,368645.675505
0100VDE06950,381632.8891,368734.232226
0100VDE07100,381605.958254,368829.295838
0100VDE07200,381584.80733,368927.183946
0100VDE07300,381563.372315,369025.179139
0100VDE07320,381541.759488,369123.064773
0100VDE07321,381519.210783,369220.840967
0100VDE07350,381493.655614,369318.008766
0100VDE07351,381465.661705,369414.305793
0100VDE07353,381436.884864,369510.331648
0100VDE07354,381408.138732,369606.379008
0100VDE07355,381379.368665,369702.44507
0100VDE07356,381351.639762,369798.826773
0100VDE07358,381327.55128,369896.169391
0100VDE07400,381306.528688,369994.189491
0100VDE07450,381286.6404,370092.46545
0100VDE07451,381267.186847,370190.828068
0100VDE07500,381247.344593,370289.113079
0100VDE07600,381227.458725,370387.389985
0100VDE07700,381206.959331,370485.538534
0100VDE07800,381182.243017,370582.684052
0100VDE07900,381152.884007,370678.546441
0100VDE08100,381114.53326,370770.904742
0100VDE08150,381070.926749,370860.793165
0100VDE08200,381021.82207,370947.674841
0100VDE08300,380966.860122,371030.82582
0100VDE08400,380907.403355,371110.696139
0100VDE08500,380841.853783,371185.503373
0100VDE08600,380772.684073,371256.904099
0100VDE08700,380697.601862,371322.686483
0100VDE08800,380618.55794,371383.29519
0100VDE08900,380538.129957,371442.860946
0100VDE09000,380457.309391,371502.048974
0100VDE09050,380376.343322,371561.194647
0100VDE09051,380295.738772,371621.067304
0100VDE09100,380214.869408,371680.051533
0100VDE09200,380133.994249,371739.444297
0100VDE09250,380053.268391,371798.865421
0100VDE09300,379972.421397,371858.158885
0100VDE09350,379891.427623,371917.218086
0100VDE09351,379810.439021,371976.346029
0100VDE09400,379729.635743,372035.67933
0100VDE09500,379648.88546,372095.075425
0100VDE09600,379568.190879,372154.550025
0100VDE09650,379486.761956,372213.053657
0100VDE09651,379405.348864,372271.579195
0100VDE09700,379323.976086,372330.16111
0100VDE09800,379242.468407,372388.552716
0100VDE09900,379157.694486,372441.890777
0100VDE10000,379064.010088,372476.824131
0100VDE10101,378964.513304,372486.283925
0100VDE10103,378865.208796,372473.273133
0100VDE10104,378767.698068,372450.022056
0100VDE10200,378670.440032,372425.65325
0100VDE10250,378573.30155,372400.79823
0100VDE10300,378476.585828,372374.481484
0100VDE10400,378382.88924,372338.980653
0100VDE10600,378292.388562,372295.954972
0100VDE10601,378204.89775,372245.508554
0100VDE10602,378118.544409,372196.076749
0100VDE10604,378032.316143,372144.822113
0100VDE10606,377945.999271,372093.882068
0100VDE10608,377859.422331,372043.316947
0100VDE10609,377773.619078,371991.243338
0100VDE10700,377688.244398,371938.702347
0100VDE10800,377605.63953,371881.740606
0100VDE10900,377523.806134,371823.838923
0100VDE11000,377442.934901,371764.525271
0100VDE11100,377362.014997,371705.339764
0100VDE11200,377281.00827,371646.279904
0100VDE11300,377200.076413,371587.056737
0100VDE11400,377119.236035,371527.805607
0100VDE11500,377038.033611,371469.003311
0100VDE11600,376956.826849,371410.205597
0100VDE11700,376875.987432,371350.792185
0100VDE11800,376792.32341,371296.710997
0100VDE11900,376700.596372,371257.398461
0100VDE12000,376604.071579,371231.725993
0100VDE12050,376505.321725,371216.539121
0100VDE12100,376405.587353,371209.346934
0100VDE12300,376305.773249,371203.265392
0100VDE12400,376205.962269,371197.131762
0100VDE12500,376106.159304,371190.866897
0100VDE12600,376006.336881,371184.9194
0100VDE12650,375906.53064,371178.708816
0100VDE12700,375806.764104,371171.912685
0100VDE12800,375707.133618,371163.363175
0100VDE12900,375608.617483,371146.651565
0100VDE13000,375580.580783,371139.512215
0100VDE13100,375485.915597,371108.665835
0100VDE13200,375394.993505,371068.219527
0100VDE13300,375308.578877,371018.280206
0100VDE13400,375229.308413,370957.946456
0100VDE13500,375156.96024,370889.232052
0100VDE13600,375092.676275,370812.986626
0100VDE13700,375035.271872,370731.333571
0100VDS00100,374989.28443,370642.552038
0100VDS00200,374953.361214,370549.239726
0100VDS00300,374924.761454,370453.385918
0100VDS00450,374896.506032,370357.409745
0100VDS00750,374862.526274,370263.339225
0100VDS00900,374819.557879,370173.028806
0100VDS01100,374767.786771,370087.460082
0100VDS01300,374708.42377,370006.947849
0100VDS01500,374645.767979,369928.943484
0100VDS01600,374582.88369,369851.12225
0100VDS01800,374519.999212,369773.301169
0100VDS02000,374457.114717,369695.480101
0100VDS02200,374394.23019,369617.659059
0100VDS02400,374331.345631,369539.838043
0100VDS02600,374268.461055,369462.01704
0100VDS02800,374205.576447,369384.196064
0100VDS03000,374142.691807,369306.375113
0100VDS03100,374079.771392,369228.608268
0100VDS03300,374014.787922,369152.548321
0100VDS03500,373943.505629,369082.41832
0100VDS03700,373864.032744,369021.74659
0100VDS03950,373777.453684,368971.735833
0100VDS04100,373685.190287,368933.206871
0100VDS04251,373588.773967,368906.795848
0100VDS04300,373489.772102,368892.929259
0100VDS04500,373389.799552,368891.39271
0100VDS04700,373289.989811,368897.958374
0100VDS04900,373190.340938,368906.750557
0100VDS05100,373090.694435,368915.569807
0100VDS05300,372991.04802,368924.390043
0100VDS05500,372891.401517,368933.209285
0100VDS05700,372791.755014,368942.028522
0100VDS05900,372692.108597,368950.848747
0100VDS06000,372592.461832,368959.66502
0100VDS06100,372492.765559,368967.89183
0100VDS06200,372392.90101,368973.659765
0100VDS06400,372292.885643,368974.926105
0100VDS06440,372192.996612,368969.858415
0100VDS06470,372093.690704,368957.967782
0100VDS06550,371995.430746,368939.307688
0100VDS06600,371898.678194,368913.966803
0100VDS06650,371803.886894,368882.063469
0100VDS06651,371711.501215,368843.747689
0100VDS06700,371621.954061,368799.199676
0100VDS06701,371535.641471,368748.666681
0100VDS06702,371452.37031,368693.249053
0100VDS06800,371371.230552,368634.74432
0100VDS06900,371291.101799,368574.857558
0100VDS06950,371211.092338,368514.811131
0100VDS07100,371131.083654,368454.763668
0100VDS07200,371051.074606,368394.71669
0100VDS07300,370970.925672,368334.856985
0100VDS07320,370890.210989,368275.762608
0100VDS07321,370808.909698,368217.477922
0100VDS07350,370727.04729,368159.98382
0100VDS07351,370645.021328,368102.722761
0100VDS07352,370562.995033,368045.462179
0100VDS07355,370480.969193,367988.200945
0100VDS07356,370398.943192,367930.939942
0100VDS07357,370316.917653,367873.678278
0100VDS07358,370234.891305,367816.417772
0100VDS07400,370152.86526,367759.156831
0100VDS07450,370070.812826,367701.932619
0100VDS07451,369987.81763,367646.094702
0100VDS07500,369903.451809,367592.348806
0100VDS07600,369817.769113,367540.728173
0100VDS07700,369730.822588,367491.265896
0100VDS07800,369642.666544,367443.993015
0100VDS07900,369553.356919,367398.937453
0100VDS08100,369462.948645,367356.129058
0100VDS08150,369371.498443,367315.594202
0100VDS08200,369279.063772,367277.357497
0100VDS08300,369185.701908,367241.444036
0100VDS08400,369091.471532,367207.87544
0100VDS08500,368996.431634,367176.672353
0100VDS08600,368900.841324,367147.190204
0100VDS08700,368805.227277,367117.784686
0100VDS08800,368709.612943,367088.380096
0100VDS08900,368613.998606,367058.97552
0100VDS09000,368518.384264,367029.570957
0100VDS09050,368422.770201,367000.165487
0100VDS09051,368327.155816,366970.761068
0100VDS09100,368231.541469,366941.356523
0100VDS09200,368135.9274,366911.951073
0100VDS09300,368040.313046,366882.546551
0100VDS09350,367944.698688,366853.142042
0100VDS09400,367849.084328,366823.737541
0100VDS09500,367753.470252,366794.332114
0100VDS09600,367657.85586,366764.927717
0100VDS09650,367562.241524,366735.523136
0100VDS09651,367466.627418,366706.117809
0100VDS09700,367371.013026,366676.713409
0100VDS09800,367275.39855,366647.309286
0100VDS09900,367179.78415,366617.904914
0100VDS10000,367084.170031,366588.499629
0100VDS10101,366988.555617,366559.095305
0100VDS10102,366892.941207,366529.690964
0100VDS10104,366797.327128,366500.285552
0100VDS10200,366701.712707,366470.881249
0100VDS10250,366606.098281,366441.476962
0100VDS10300,366510.483851,366412.072688
0100VDS10400,366414.869701,366382.667506
0100VDS10600,366319.255263,366353.263259
0100VDS10601,366223.640826,366323.859009
0100VDS10602,366128.02667,366294.453846
0100VDS10604,366032.412091,366265.050058
0100VDS10606,365936.797667,366235.645765
0100VDS10608,365841.179818,366206.252629
0100VDS10609,365745.355819,366177.540419
0100VDS10700,365649.218605,366149.895071
0100VDS10800,365552.780476,366123.318464
0100VDS10900,365456.066933,366097.761504
0100VDS11000,365359.287293,366072.45475
0100VDS11100,365262.507363,366047.149107
0100VDS11200,365165.724582,366021.854387
0100VDS11300,365068.756524,365997.283983
0100VDS11400,364971.189971,365975.228297
0100VDS11500,364872.75109,365957.497318
0100VDS11600,364773.534283,365944.825038
0100VDS11700,364673.798289,365937.255951
0100VDS11800,364573.805449,365934.808504
0100VDS11900,364473.818605,365937.490116
0100VDS12000,364374.100694,365945.29404
0100VDS12050,364274.870627,365957.890612
0100VDS12100,364176.092515,365973.676382
0100VDS12300,364077.524547,365990.737215
